,Distributor,Product Name,Sales
2953,Kozey-Emmerich ,Trazobalamin,6588252.0
1244,Erdman  ,Amcibax Amcikeran,6563744.0
2614,Koss   ,Immurenol Temarate,6563283.0
1226,Erdman  ,Afretosine,6562576.0
1837,Gleason   ,Neuropogen Empibax,6534000.0
2753,Kozey-Emmerich ,Alarudin Azarolac,6513696.0
1639,Gerlach LLC ,Saprodeine Zanprosyn,6508265.0
1323,Erdman  ,Halciramine,6503509.0
2531,Koss   ,Ampysin,6481296.0
1610,Gerlach LLC ,Palodizem,6451437.40704
2905,Kozey-Emmerich ,Propralamide Dexlanzolam,6449545.0
2693,Koss   ,Symbisine Prednimadin,6443584.0
4780,Romaguera-Fay  ,Adtiza Gammaluble,6431056.0
1206,Erdman  ,Abilovir Aprotasol,6391440.0
6012,Welch-Langworth ,Malavirine Alimdine,6344624.0
4775,Romaguera-Fay  ,Adalatamine,6308330.0
1284,Erdman  ,Cordamectin Actolamin,6260653.0
1566,Gerlach LLC ,Hydroxyprosyn,6255480.0
1630,Gerlach LLC ,Raparidol,6250662.0
2607,Koss   ,Hemavate Spirolinum,6243300.0
1086,Daugherty-Rempel  ,Hydroxyprosyn,6211040.0
2732,Kozey-Emmerich ,Abtasol,6194110.0
1415,Erdman  ,Temasone Thiobucil,6185506.0
2958,Kozey-Emmerich ,Victomax,6180160.0
1638,Gerlach LLC ,Sanctumine,6153253.0
1418,Erdman  ,Tetalamide,6145990.0
2715,Koss   ,Ultrimax Ultriset,6112487.0
1343,Erdman  ,Kinovatol,6109810.0
1557,Gerlach LLC ,Finanel,6096776.0
1375,Erdman  ,Pentastrin,6092226.0
1565,Gerlach LLC ,Hepavice,6050240.0
2949,Kozey-Emmerich ,Topitaine,6045281.0
1361,Erdman  ,Metapatch,6036516.0
1521,Gerlach LLC ,Clinolan Pitoletra,6028880.0
1212,Erdman  ,Aciprex,6005565.0
1419,Erdman  ,Tetratanyl,5996585.0
1289,Erdman  ,Dantolac Pazocor,5993860.0
1613,Gerlach LLC ,Pazofenac,5965992.0
1372,Erdman  ,Paronium Atracustone,5960772.0
4807,Romaguera-Fay  ,Androporin,5954065.0
1351,Erdman  ,Lovapur,5935923.0
2538,Koss   ,Apronazol,5927376.0
2602,Koss   ,Formolovir Amanferon,5914315.0
1296,Erdman  ,Diaxolol,5875200.0
1631,Gerlach LLC ,Rebedase Aplencor,5870340.0
1254,Erdman  ,Apromin,5839125.0
2608,Koss   ,Hepavice,5836740.0
83,Bashirian-Kassulke  ,Propralamide Dexlanzolam,5825900.0
1405,Erdman  ,Spiroderall,5801905.0
1384,Erdman  ,Pulmodiol Adalaxime,5792270.0
1464,Gerlach LLC ,Afinitasol,5789212.0
1679,Gerlach LLC ,Zarostral,5770284.0
1278,Erdman  ,Claripenem,5746944.0
1617,Gerlach LLC ,Presetron,5739860.57143
2662,Koss   ,Primatate Univatol,5738264.0
1257,Erdman  ,Araxetine,5645250.0
1329,Erdman  ,Imiderm Vibranovate,5635110.0
2651,Koss   ,Novakyn Tracprox,5633280.0
1321,Erdman  ,Ganineva Agenium,5594940.0
2653,Koss   ,Palodizem,5592222.0
5526,Smith Inc ,Lovapur,5588793.0
4827,Romaguera-Fay  ,Brimorix Amonine,5560458.0
1519,Gerlach LLC ,Clindaracil,5553819.0
1393,Erdman  ,Relenvice,5545179.0
1534,Gerlach LLC ,Dexmebital Acanplan,5505280.0
2944,Kozey-Emmerich ,Theopril,5493504.0
1222,Erdman  ,Adtiza Gammaluble,5465132.0
1268,Erdman  ,Biotasol Siloderm,5458109.0
1678,Gerlach LLC ,Xenaminphen,5444790.0
1274,Erdman  ,Choriogestrel,5429162.0
2797,Kozey-Emmerich ,Choriogestrel,5419793.0
89,Bashirian-Kassulke  ,Relenvice,5397840.0
2690,Koss   ,Sucprine Specbalamin,5376098.0
1500,Gerlach LLC ,Asparathasone Unipan,5368158.0
2577,Koss   ,Dexmebital Acanplan,5342250.0
4853,Romaguera-Fay  ,Diaxolol,5325165.0
1098,Daugherty-Rempel  ,Ionclotide,5318068.0
1256,Erdman  ,Aquamycin Lacoran,5308860.0
1057,Daugherty-Rempel  ,Diazemid Felcept,5305515.0
2611,Koss   ,Ibrulinum,5284280.0
4914,Romaguera-Fay  ,Malaxolol Aeroprosyn,5263470.0
1533,Gerlach LLC ,Dexacilin Triline,5235852.0
1559,Gerlach LLC ,Formolovir Amanferon,5230535.0
2889,Kozey-Emmerich ,Nevanide Actozide,5202290.0
4920,Romaguera-Fay  ,Morphizolid Tianalin,5201420.0
1217,Erdman  ,Adalatamine,5199112.0
2593,Koss   ,Exexone,5184388.0
2741,Kozey-Emmerich ,Adideine,5183988.0
2543,Koss   ,Asparathasone Unipan,5165892.0
1649,Gerlach LLC ,Symbiroban,5165602.0
1288,Erdman  ,Dantocept Ferurenone,5137031.0
2723,Koss   ,Zithrotrol,5111196.0
5908,Welch-Langworth ,Aprerase,5105958.0
4814,Romaguera-Fay  ,Aquamycin Lacoran,5101170.0
2821,Kozey-Emmerich ,Diprolimus,5073902.0
2578,Koss   ,Dexmeprazole Transnuvia,5063220.0
1290,Erdman  ,Darlofen,5049904.0
2562,Koss   ,Clindaracil,5045199.0
2584,Koss   ,Dorzovorin Pentadarone,5033816.0
2773,Kozey-Emmerich ,Angioparin Brimosumab,5019520.0
6076,Welch-Langworth ,Theopril,5008896.0
1382,Erdman  ,Propralamide Dexlanzolam,5005973.0
1596,Gerlach LLC ,Magneprex,5003746.0
3547,Lockman  ,Ceftatana Serolamide,4977770.0
1396,Erdman  ,Robapril,4915956.0
2705,Koss   ,Thionide,4900245.0
1825,Gleason   ,Lovephilus,4875414.0
2721,Koss   ,Xenaminphen,4862520.0
1673,Gerlach LLC ,Veratorol Ciclovatol,4835600.0
1331,Erdman  ,Immurenol Temarate,4821336.0
2805,Kozey-Emmerich ,Cogxone Levanide,4815720.0
5947,Welch-Langworth ,Decidenu Galantrigine,4812040.0
2826,Kozey-Emmerich ,Duraprazole Agalsixolol,4806000.0
6056,Welch-Langworth ,Sevoderm,4788186.0
2736,Kozey-Emmerich ,Aclonuma,4777446.0
2639,Koss   ,Magneprex,4771679.0
1345,Erdman  ,Lacoplex Hyaluvance,4766514.0
2673,Koss   ,Raparidol,4758028.0
116,Bashirian-Kassulke  ,Zyvance,4748100.0
1441,Erdman  ,Zonitonin,4742808.0
1334,Erdman  ,Interfeferon Aspipex,4722432.0
4917,Romaguera-Fay  ,Metapatch,4721640.0
1309,Erdman  ,Ergomethate,4716636.0
4801,Romaguera-Fay  ,Amavirase,4677635.0
1236,Erdman  ,Alglutriptan,4658878.0
2763,Kozey-Emmerich ,Alpharolac,4652557.0
1235,Erdman  ,Algluconium Dorzofoxin,4631991.0
4942,Romaguera-Fay  ,Pulmogen Alitora,4585936.0
4680,Rohan and Sons  ,Methiclotide,4557558.0
4939,Romaguera-Fay  ,Propratecan,4523024.0
2767,Kozey-Emmerich ,Amcibax Amcikeran,4517997.0
1367,Erdman  ,Nisorase,4473519.0
1872,Gleason   ,Solasteride,4469400.0
267,Beier  ,Magnemunex,4468165.0
4980,Romaguera-Fay  ,Topifribrate,4464369.0
2777,Kozey-Emmerich ,Apromin,4456875.0
1069,Daugherty-Rempel  ,Ergomethate,4439400.0
4767,Romaguera-Fay  ,Abtasol,4437290.0
4881,Romaguera-Fay  ,Hemavate Spirolinum,4419030.0
1556,Gerlach LLC ,Feruprazole,4412780.0
1315,Erdman  ,Fentatrol Rapatelase,4406418.0
1680,Gerlach LLC ,Zithrotrol,4403043.0
5864,Welch-Langworth ,Abtasol,4399590.0
1410,Erdman  ,Symbisine Prednimadin,4395840.0
1320,Erdman  ,Fosinofen,4371675.0
1317,Erdman  ,Finanel,4343098.0
1282,Erdman  ,Cogxone Levanide,4341008.0
2559,Koss   ,Ciclonazol,4339786.0
2841,Kozey-Emmerich ,Flutacerol,4333665.0
1758,Gleason   ,Claripenem,4318720.0
4964,Romaguera-Fay  ,Sumanazole,4317169.0
2959,Kozey-Emmerich ,Victomine,4315305.0
1437,Erdman  ,Xenaderal,4313881.0
1432,Erdman  ,Ultrimax Ultriset,4273872.0
2576,Koss   ,Dexacilin Triline,4273383.0
2923,Kozey-Emmerich ,Secrelazine Insonamic,4256302.0
2757,Kozey-Emmerich ,Alemtuvatol Megalinum,4253634.0
1389,Erdman  ,Ranediol,4250600.0
4973,Romaguera-Fay  ,Testant,4247064.0
1263,Erdman  ,Atrabicin Alkerotec,4193409.0
1525,Gerlach LLC ,Cortirodine Alimcline,4168960.0
2950,Kozey-Emmerich ,Tracdomide,4168636.0
2940,Kozey-Emmerich ,Testant,4157272.0
1303,Erdman  ,Duraprazole Agalsixolol,4154625.0
1394,Erdman  ,Requimadin,4140792.0
1378,Erdman  ,Primapion,4140672.0
1220,Erdman  ,Adriacaine,4133089.0
1248,Erdman  ,Ampysin,4122252.0
2946,Kozey-Emmerich ,Tiaracil,4118040.0
4835,Romaguera-Fay  ,Claripenem,4114432.0
2766,Kozey-Emmerich ,Amavirase,4104923.0
2547,Koss   ,Belavarix Benzabicin,4089296.0
1328,Erdman  ,Ibrulinum,4089180.0
1218,Erdman  ,Adideine,4088340.0
4608,Rohan and Sons  ,Darlofen,4088045.0
1414,Erdman  ,Tacrodomide,4086600.0
1541,Gerlach LLC ,Dorzovorin Pentadarone,4086224.0
2897,Kozey-Emmerich ,Penitrana,4080126.0
1628,Gerlach LLC ,Quixitriptan Alanesin,4032160.0
2928,Kozey-Emmerich ,Spiroderall,4031622.0
1395,Erdman  ,Ribabyclor,4006667.0
1507,Gerlach LLC ,Bexridol,4003417.25753
2827,Kozey-Emmerich ,Effidomide Evofribrate,3994524.0
4982,Romaguera-Fay  ,Topitaine,3994342.0
6081,Welch-Langworth ,Topitaine,3990206.0
2716,Koss   ,Veratorol Ciclovatol,3972276.0
1359,Erdman  ,Megenorphine,3962112.0
6021,Welch-Langworth ,Nevanide Actozide,3928386.0
109,Bashirian-Kassulke  ,Travoloride,3925000.0
5890,Welch-Langworth ,Algluconium Dorzofoxin,3924453.0
2892,Kozey-Emmerich ,Oxymotroban Fexoformin,3924144.0
1391,Erdman  ,Rebedase Aplencor,3923280.0
986,Daugherty-Rempel  ,Afretosine,3918800.0
2932,Kozey-Emmerich ,Symbiroban,3907294.0
2943,Kozey-Emmerich ,Thalilamide,3897870.0
2745,Kozey-Emmerich ,Adtiza Gammaluble,3851040.0
1092,Daugherty-Rempel  ,Insozyme,3850090.0
1516,Gerlach LLC ,Ciclonazol,3842355.0
28,Bashirian-Kassulke  ,Atomorelin,3812850.0
2772,Kozey-Emmerich ,Androporin,3807702.0
4666,Rohan and Sons  ,Lansostral Acgestin,3805263.0
2563,Koss   ,Clinicilin Pentozone,3802512.0
1387,Erdman  ,Quiniprosyn,3785615.0
108,Bashirian-Kassulke  ,Tracdomide,3773528.0
2779,Kozey-Emmerich ,Aquamycin Lacoran,3771540.0
4813,Romaguera-Fay  ,Apronazol,3764672.0
5973,Welch-Langworth ,Flutacerol,3754055.0
162,Beier  ,Angioparin Brimosumab,3740088.0
1663,Gerlach LLC ,Tiaracil,3737340.0
107,Bashirian-Kassulke  ,Topifribrate,3726000.0
4968,Romaguera-Fay  ,Symdocet,3725220.0
5784,Stehr-Champlin  ,Oxymotroban Fexoformin,3708426.0
4951,Romaguera-Fay  ,Ribabyclor,3705569.0
4831,Romaguera-Fay  ,Ceretosine,3704400.0
1392,Erdman  ,Relenstrel Exurabine,3693888.0
5493,Smith Inc ,Flutacerol,3612505.0
1407,Erdman  ,Sucprine Specbalamin,3609424.0
2952,Kozey-Emmerich ,Travosoline Capolac,3593510.0
1836,Gleason   ,Morphizolid Tianalin,3591280.0
1269,Erdman  ,Brimorix Amonine,3587572.0
2851,Kozey-Emmerich ,Ibrulinum,3585680.0
1732,Gleason   ,Antilamin Clinbital,3565680.0
2919,Kozey-Emmerich ,Robapril,3562845.0
5944,Welch-Langworth ,Dantolac Pazocor,3539672.0
2674,Koss   ,Rebedase Aplencor,3529440.0
4769,Romaguera-Fay  ,Acelimus,3513660.0
2869,Kozey-Emmerich ,Lactubucil,3509415.0
1412,Erdman  ,Symdocet,3488340.0
4722,Rohan and Sons  ,Solasteride,3475160.0
4919,Romaguera-Fay  ,Microroban Afatigomar,3471714.0
2867,Kozey-Emmerich ,Kiovax Tercorolac,3465600.0
1370,Erdman  ,Palodizem,3463833.0
1022,Daugherty-Rempel  ,Atomorelin,3450435.0
1662,Gerlach LLC ,Thionide,3446387.0
1326,Erdman  ,Hydroxyprosyn,3440360.0
2876,Kozey-Emmerich ,Lovephilus,3435546.0
2728,Kozey-Emmerich ,Abatatriptan,3413200.0
2722,Koss   ,Zarostral,3406137.0
1115,Daugherty-Rempel  ,Magnemunex,3401593.0
2914,Kozey-Emmerich ,Rebedase Aplencor,3386700.0
4600,Rohan and Sons  ,Cogxone Levanide,3375120.0
4789,Romaguera-Fay  ,Albudazole Erobloc,3366740.0
1247,Erdman  ,Ampinonide,3355192.0
1377,Erdman  ,Presetron,3348432.0
2845,Kozey-Emmerich ,Halcifergen Nevazone,3319250.0
2837,Kozey-Emmerich ,Fentalac,3315570.0
1138,Daugherty-Rempel  ,Primapion,3314112.0
2735,Kozey-Emmerich ,Aciprex,3303166.0
4861,Romaguera-Fay  ,Effidomide Evofribrate,3295620.0
5909,Welch-Langworth ,Apromin,3282750.0
1592,Gerlach LLC ,Lovavatol Azelavarix,3280700.0
1879,Gleason   ,Symbitrim,3264240.0
1438,Erdman  ,Xenaminphen,3259815.0
2692,Koss   ,Symbiroban,3256058.0
2566,Koss   ,Comzyme,3248544.0
2838,Kozey-Emmerich ,Fentatrol Rapatelase,3244472.0
1264,Erdman  ,Belavarix Benzabicin,3244346.0
4592,Rohan and Sons  ,Choriogestrel,3240633.0
4763,Romaguera-Fay  ,Abatatriptan,3237346.0
2820,Kozey-Emmerich ,Diazemid Felcept,3236640.0
2913,Kozey-Emmerich ,Raparidol,3232669.0
2762,Kozey-Emmerich ,Allomenda,3221992.0
1310,Erdman  ,Exexone,3219808.0
4916,Romaguera-Fay  ,Menogine,3194310.0
4868,Romaguera-Fay  ,Exotropin Empizine,3187100.0
4607,Rohan and Sons  ,Dantolac Pazocor,3182468.0
1912,Gleason   ,Zyvance,3181550.0
3514,Lockman  ,Alimmethate Insudase,3155568.0
1143,Daugherty-Rempel  ,Propratecan,3154250.0
2964,Kozey-Emmerich ,Zonitonin,3128720.0
5897,Welch-Langworth ,Amamadin,3118662.0
4884,Romaguera-Fay  ,Ibrulinum,3111060.0
4984,Romaguera-Fay  ,Travoloride,3109385.0
5957,Welch-Langworth ,Doxivorin,3104772.0
1031,Daugherty-Rempel  ,Cephovelam,3101324.0
4829,Romaguera-Fay  ,Cephovelam,3094820.0
2564,Koss   ,Clinolan Pitoletra,3089060.0
1273,Erdman  ,Ceretosine,3075681.0
3585,Lockman  ,Epzipitant,3066876.0
1434,Erdman  ,Vibratosine Alemtrace,3062834.0
1032,Daugherty-Rempel  ,Cephozumab Synmethate,3058944.0
4584,Rohan and Sons  ,Betanem,3042780.0
5041,Schaefer LLC ,Angioparin Brimosumab,3034900.0
1653,Gerlach LLC ,Syntheruvax Proracin,3034588.979592
147,Beier  ,Algluconium Dorzofoxin,3017729.0
4800,Romaguera-Fay  ,Amamadin,3010286.0
4753,Rohan and Sons  ,Victomax,3002860.0
4895,Romaguera-Fay  ,Ketamara Evogel,3001856.0
2781,Kozey-Emmerich ,Argalazine Abostryl,2998700.0
2743,Kozey-Emmerich ,Adriacaine,2987997.0
1279,Erdman  ,Clindaracil,2965220.0
1398,Erdman  ,Sanctumine,2958693.0
6038,Welch-Langworth ,Propratecan,2953742.0
1265,Erdman  ,Benzoprox,2928892.0
4770,Romaguera-Fay  ,Aciprex,2924266.0
1520,Gerlach LLC ,Clinicilin Pentozone,2914912.0
2528,Koss   ,Amlominphen Dexanovate,2913477.0
1523,Gerlach LLC ,Comzyme,2912814.0
1898,Gleason   ,Trazobalamin,2906268.0
2901,Kozey-Emmerich ,Primapion,2899848.0
2924,Kozey-Emmerich ,Sevoderm,2898636.0
2568,Koss   ,Cortirodine Alimcline,2882816.0
4997,Romaguera-Fay  ,Zonitonin,2866094.0
2635,Koss   ,Lovavatol Azelavarix,2864968.0
4824,Romaguera-Fay  ,Betanem,2861924.0
2819,Kozey-Emmerich ,Diaxolol,2861865.0
103,Bashirian-Kassulke  ,Tetalamide,2859500.0
2934,Kozey-Emmerich ,Symbitrim,2854736.0
5690,Stehr-Champlin  ,Choriotrisin,2852757.0
2490,Koss   ,Abobozolid,2848650.0
4766,Romaguera-Fay  ,Abranatal Lysoprosate,2839089.0
2894,Kozey-Emmerich ,Panpion,2832356.0
9,Bashirian-Kassulke  ,Afretosine,2828000.0
1465,Gerlach LLC ,Afluferon Entrarenone,2827032.0
4633,Rohan and Sons  ,Fentatrol Rapatelase,2818532.0
1295,Erdman  ,Dexmeprazole Transnuvia,2811060.0
2895,Kozey-Emmerich ,Paronium Atracustone,2804436.0
5866,Welch-Langworth ,Acelimus,2795262.0
1368,Erdman  ,Novakyn Tracprox,2794752.0
2754,Kozey-Emmerich ,Albudazole Erobloc,2794169.0
1646,Gerlach LLC ,Stelazolid,2784950.0
1316,Erdman  ,Feruprazole,2775295.0
1050,Daugherty-Rempel  ,Darlofen,2773639.0
1552,Gerlach LLC ,Factofribrate,2771505.0
6024,Welch-Langworth ,Oxymotroban Fexoformin,2770442.0
41,Bashirian-Kassulke  ,Docstryl Rivacin,2761500.0
95,Bashirian-Kassulke  ,Sevotrana Tiafoxin,2760000.0
260,Beier  ,Lansostral Acgestin,2756292.0
4782,Romaguera-Fay  ,Afinitasol,2745886.0
2916,Kozey-Emmerich ,Relenvice,2739771.0
5993,Welch-Langworth ,Ionclotide,2732230.0
2671,Koss   ,Quixitriptan Alanesin,2726290.0
2508,Koss   ,Afluferon Entrarenone,2721680.0
4673,Rohan and Sons  ,Magnemunex,2718794.0
4793,Romaguera-Fay  ,Algluconium Dorzofoxin,2715895.0
5535,Smith Inc ,Menogine,2710526.0
127,Beier  ,Acycnafine Microvate,2708986.0
2737,Kozey-Emmerich ,Acubulin,2692060.0
2920,Kozey-Emmerich ,Rositroban,2689271.0
2610,Koss   ,Ibruferon,2687632.0
5937,Welch-Langworth ,Cogxone Levanide,2666482.0
1463,Gerlach LLC ,Afaxacin,2658720.0
1787,Gleason   ,Epzipitant,2652980.0
5830,Stehr-Champlin  ,Temasone Thiobucil,2644734.0
1187,Daugherty-Rempel  ,Tracdomide,2644648.0
2873,Kozey-Emmerich ,Liomulin,2627380.0
1778,Gleason   ,Diprolimus,2627296.0
2515,Koss   ,Albuterenone,2622688.0
1281,Erdman  ,Clinolan Pitoletra,2614560.0
4821,Romaguera-Fay  ,Atrabicin Alkerotec,2598813.0
2854,Kozey-Emmerich ,Immurenol Temarate,2595498.0
1784,Gleason   ,Effigine Propraprex,2593760.0
1327,Erdman  ,Ibruferon,2589068.0
2696,Koss   ,Syntheruvax Proracin,2583096.0
1197,Daugherty-Rempel  ,Xenaderal,2579745.0
2550,Koss   ,Bexridol,2579200.0
4986,Romaguera-Fay  ,Trazobalamin,2575560.0
4905,Romaguera-Fay  ,Lioletine Refliruvax,2567370.0
4977,Romaguera-Fay  ,Theopril,2563584.0
1399,Erdman  ,Saprodeine Zanprosyn,2557210.0
1100,Daugherty-Rempel  ,Ketastadil,2552235.0
5819,Stehr-Champlin  ,Solasteride,2542800.0
1164,Daugherty-Rempel  ,Solasteride,2542800.0
2782,Kozey-Emmerich ,Arivac,2541294.0
1373,Erdman  ,Pazofenac,2535891.0
348,Beier  ,Victomine,2526015.0
2910,Kozey-Emmerich ,Quiniprosyn,2524485.0
2816,Kozey-Emmerich ,Dexacilin Triline,2513307.0
2656,Koss   ,Pazofenac,2507970.0
1752,Gleason   ,Cephozumab Synmethate,2503680.0
2595,Koss   ,Factofribrate,2499453.0
1450,Gerlach LLC ,Acantaine,2492688.0
4899,Romaguera-Fay  ,Kinovatol,2492320.0
2795,Kozey-Emmerich ,Cephozumab Synmethate,2479104.0
123,Beier  ,Acelimus,2475228.0
1885,Gleason   ,Testant,2470744.0
1165,Daugherty-Rempel  ,Spiroderall,2469646.0
5987,Welch-Langworth ,Insozyme,2462145.0
313,Beier  ,Sevoderm,2453763.0
1001,Daugherty-Rempel  ,Alpradipine,2449280.0
2938,Kozey-Emmerich ,Temasone Thiobucil,2446632.0
2918,Kozey-Emmerich ,Ribabyclor,2438800.0
6010,Welch-Langworth ,Magnemunex,2436993.0
4616,Rohan and Sons  ,Diprolimus,2435194.0
1683,Gerlach LLC ,Zynosine,2423870.0
2887,Kozey-Emmerich ,Morphizolid Tianalin,2415952.0
25,Bashirian-Kassulke  ,Aquamycin Lacoran,2415000.0
14,Bashirian-Kassulke  ,Allomenda,2413085.0
2731,Kozey-Emmerich ,Abranatal Lysoprosate,2412783.0
1109,Daugherty-Rempel  ,Lioletine Refliruvax,2406420.0
2726,Koss   ,Zynosine,2404112.0
4075,Prohaska-Kuhic ,Propratecan,2395866.0
2802,Kozey-Emmerich ,Clindaracil,2393974.0
1058,Daugherty-Rempel  ,Diprolimus,2393350.0
990,Daugherty-Rempel  ,Alarudin Azarolac,2391039.0
1042,Daugherty-Rempel  ,Cogxone Levanide,2390024.0
6067,Welch-Langworth ,Symdocet,2382900.0
1390,Erdman  ,Raparidol,2382380.0
4930,Romaguera-Fay  ,Penitrana,2374077.0
2599,Koss   ,Feruprazole,2364170.0
4808,Romaguera-Fay  ,Angioparin Brimosumab,2339260.0
1299,Erdman  ,Diprotaine,2339208.0
2836,Kozey-Emmerich ,Factolamide,2329785.0
1688,Gleason   ,Abranatal Lysoprosate,2329020.0
1180,Daugherty-Rempel  ,Thalilamide,2322240.0
1229,Erdman  ,Aggretisol,2318438.0
4849,Romaguera-Fay  ,Decidenu Galantrigine,2313390.0
1047,Daugherty-Rempel  ,Cyclovital,2301123.0
1319,Erdman  ,Formolovir Amanferon,2299258.0
2878,Kozey-Emmerich ,Magnemunex,2299193.0
2776,Kozey-Emmerich ,Aprerase,2295612.0
1567,Gerlach LLC ,Ibruferon,2294934.0
1151,Daugherty-Rempel  ,Rebedase Aplencor,2292300.0
5946,Welch-Langworth ,Dasagestin,2284734.0
6026,Welch-Langworth ,Panpion,2283600.0
974,Daugherty-Rempel  ,Acubulin,2283400.0
4773,Romaguera-Fay  ,Acycnafine Microvate,2270100.0
1433,Erdman  ,Veratorol Ciclovatol,2267650.0
2793,Kozey-Emmerich ,Ceftatana Serolamide,2267545.0
1439,Erdman  ,Zarostral,2247399.0
4735,Rohan and Sons  ,Testant,2243336.0
4771,Romaguera-Fay  ,Aclonuma,2242020.0
5917,Welch-Langworth ,Atomorelin,2238315.0
5534,Smith Inc ,Megenorphine,2237934.0
5898,Welch-Langworth ,Amavirase,2225590.0
2915,Kozey-Emmerich ,Relenstrel Exurabine,2219640.0
184,Beier  ,Cephozumab Synmethate,2214912.0
1051,Daugherty-Rempel  ,Dasagestin,2207920.0
4593,Rohan and Sons  ,Choriotrisin,2192610.0
2510,Koss   ,Agalsiline,2182912.0
5927,Welch-Langworth ,Cephozumab Synmethate,2174208.0
3619,Lockman  ,Kinerinex,2171332.0
331,Beier  ,Tetratanyl,2158464.0
5928,Welch-Langworth ,Ceretosine,2155755.0
2863,Kozey-Emmerich ,Ketastadil,2154712.0
5674,Stehr-Champlin  ,Arivac,2149497.0
1111,Daugherty-Rempel  ,Lovapur,2130166.0
51,Bashirian-Kassulke  ,Halcifergen Nevazone,2130000.0
1621,Gerlach LLC ,Proprabax,2122368.0
2823,Kozey-Emmerich ,Docstryl Rivacin,2112942.0
3633,Lockman  ,Malavirine Alimdine,2101580.0
2877,Kozey-Emmerich ,Lovepion,2094944.0
4764,Romaguera-Fay  ,Abilovir Aprotasol,2090399.0
332,Beier  ,Thalilamide,2089770.0
4529,Rohan and Sons  ,Acelimus,2088800.0
63,Bashirian-Kassulke  ,Lansostral Acgestin,2081640.0
4925,Romaguera-Fay  ,Oxymotroban Fexoformin,2079320.0
4671,Rohan and Sons  ,Lovephilus,2073666.0
1063,Daugherty-Rempel  ,Duraprazole Agalsixolol,2071500.0
4902,Romaguera-Fay  ,Lactubucil,2066805.0
1293,Erdman  ,Dexacilin Triline,2063613.0
2891,Kozey-Emmerich ,Novakyn Tracprox,2063232.0
1280,Erdman  ,Clinicilin Pentozone,2063152.0
5872,Welch-Langworth ,Adalatamine,2058048.0
2865,Kozey-Emmerich ,Kinerinex,2056813.0
4876,Romaguera-Fay  ,Formolovir Amanferon,2045228.0
2801,Kozey-Emmerich ,Claripenem,2042880.0
1468,Gerlach LLC ,Aggrakine,2031011.0
1294,Erdman  ,Dexmebital Acanplan,2027420.0
1225,Erdman  ,Afluferon Entrarenone,2023216.0
1010,Daugherty-Rempel  ,Angioparin Brimosumab,2020766.0
5955,Welch-Langworth ,Docstryl Rivacin,2010372.0
4943,Romaguera-Fay  ,Quiniprosyn,2009175.0
6040,Welch-Langworth ,Pulmofine,2004832.0
1245,Erdman  ,Amlominphen Dexanovate,2001580.0
2760,Kozey-Emmerich ,Alimmethate Insudase,2000544.0
5579,Smith Inc ,Solasteride,1994720.0
2853,Kozey-Emmerich ,Imiformin Transmunex,1990800.0
1004,Daugherty-Rempel  ,Amcibax Amcikeran,1988327.0
971,Daugherty-Rempel  ,Acelimus,1984360.0
1120,Daugherty-Rempel  ,Menogine,1973720.0
4715,Rohan and Sons  ,Rositroban,1962480.0
975,Daugherty-Rempel  ,Acycnafine Microvate,1953602.0
3549,Lockman  ,Cephozumab Synmethate,1948416.0
1467,Gerlach LLC ,Agalsiline,1935552.0
6060,Welch-Langworth ,Spiroderall,1934839.0
1575,Gerlach LLC ,Interfestar,1925472.0
356,Beier  ,Zyvance,1924434.0
2689,Koss   ,Stelazolid,1923185.0
1227,Erdman  ,Agalsiline,1916928.0
4,Bashirian-Kassulke  ,Adideine,1911960.0
242,Beier  ,Imiformin Transmunex,1911200.0
1276,Erdman  ,Ciclonazol,1911195.0
4815,Romaguera-Fay  ,Araxetine,1907550.0
4705,Rohan and Sons  ,Quiniprosyn,1905490.0
2874,Kozey-Emmerich ,Lovapur,1905358.0
5631,Stehr-Champlin  ,Acycpex,1900770.0
2911,Kozey-Emmerich ,Quixitriptan Alanesin,1888179.0
1865,Gleason   ,Rositroban,1885039.0
1478,Gerlach LLC ,Alisteride Pemidizem,1884785.0
1472,Gerlach LLC ,Albuterenone,1882392.0
10,Bashirian-Kassulke  ,Agalsiline,1881600.0
6085,Welch-Langworth ,Trazobalamin,1879854.0
1440,Erdman  ,Zithrotrol,1872927.0
1181,Daugherty-Rempel  ,Theopril,1857792.0
5870,Welch-Langworth ,Acycnafine Microvate,1857534.0
6091,Welch-Langworth ,Victomine,1856265.0
185,Beier  ,Ceretosine,1853572.0
2954,Kozey-Emmerich ,Trazozaprine,1842924.0
1751,Gleason   ,Cephovelam,1842800.0
1160,Daugherty-Rempel  ,Secrelazine Insonamic,1829384.0
5962,Welch-Langworth ,Eproline,1825200.0
5384,Smith Inc ,Abtasol,1822418.0
5586,Smith Inc ,Symbitrim,1820792.0
2866,Kozey-Emmerich ,Kinovatol,1813000.0
1129,Daugherty-Rempel  ,Oxymotroban Fexoformin,1805894.0
3628,Lockman  ,Lovapur,1805627.0
2758,Kozey-Emmerich ,Algluconium Dorzofoxin,1792674.0
182,Beier  ,Ceftatana Serolamide,1789165.0
5885,Welch-Langworth ,Alarudin Azarolac,1788318.0
5445,Smith Inc ,Ceftatana Serolamide,1785595.0
1019,Daugherty-Rempel  ,Arivac,1783215.0
4848,Romaguera-Fay  ,Dasagestin,1779460.0
